0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
India,2014-08-04,Distribution,Wadcorpp India Pvt. Ltd.,0.81,Stake Purchase,"Franklin Electric Co., Inc., 9255 Coverdale Road, Fort Wayne, Indiana, 46809, United States, (260) 824-2900, www.franklin-electric.com",FELE,58.1,55.0,,2.3347952562094427,3.0283954628087177,2.395805629094636,,0.8026388981971718,0.7861054330285101,0.6917735782272924,,-2.6153888643393723,-13.747826086956522,-5.059037514209928,,0.08561268285140827,0.09332236305076208,0.09297374276497032,,0.2101490474120152,0.1462648871588118,0.2485394934360867,,12.220967189353011,10.16103505359118,13.87654279029032,,22.703701114517376,16.803266570703954,26.41053722179585,,2.6554094229609277,2.1978021875560336,2.94691382516695,,134.0370906630582,16.691827541126486,62.06119026149684,,1.5125876593969902,1.3252068334337022,1.8355047386055223,2014,8,,,,,,,32.8808,48200000.0,1584854560.0,59141000.0,143695000.0,1669408560.0,25.7503,47600000.0,1225714280.0,81561000.0,187806000.0,1331959280.0,43.9314,47000000.0,2064775799.9999998,67233000.0,125596000.0,2123138799.9999998
United States,2014-09-18,Software,"Concur Technologies, Inc.",8300.0,Add-on Acquisition,"SAP SE, Dietmar-Hopp-Allee 16, Wlldorf, 69190, Germany, +49 6227 747474, www.sap.com",SAP.DE,56.1,60.0,1.0510299625468165,1.2379560188127618,1.195369030390738,1.168462291870715,0.9694934372436425,0.7777109210469764,0.6778889899909009,0.6647457760006272,7.656455142231947,5.35,12.275862068965518,22.52232142857143,0.2479927111212345,0.19193959505602848,0.22042425890671746,0.2142369991474851,0.2468427095292767,0.23427712352793784,0.25272465556241,0.1929964186231596,12.716493996769257,14.560519428257804,15.811619527196024,16.52755787693475,21.080091827743896,28.592830415796353,27.97523828908393,26.85057401916377,3.545052358234208,3.765351458890274,3.8670654686836516,4.22931539491944,25.033563068428673,29.18335522784811,28.12178627019576,28.616871726525197,3.9372872384830018,4.213361823402106,4.623230840449641,4.59870445051151,2014,9,57.860001,1195000000.0,69142701195.0,3328000000.0,8971000000.0,74785701195.0,73.190002,1197000000.0,87608432394.00002,3411000000.0,8655000000.0,92852432394.00002,85.139999,1198000000.0,101997718802.0,3702000000.0,6646000000.0,104941718802.0,90.129997,1197000000.0,107885606409.0,4011000000.0,5042000000.0,108916606409.0
United States,2014-09-30,Life Science,"Alios BioPharma, Inc.",1750.0,Add-on Acquisition,"Johnson & Johnson, One Johnson & Johnson Plaza, New Brunswick, New Jersey, 08933, United States, (732) 524-0400, www.jnj.com",JNJ,56.1,60.0,2.3644010364759818,,2.169964320467077,2.473922471183475,0.8797883931643538,,0.8750667603654252,1.0052827402084694,4.615194869264924,,4.154777070063695,3.4785912882298424,0.27664097079280514,,0.2739389787938465,0.2754625121713729,0.20619559402810875,,0.1972806834757241,0.16477301418976922,10.429892541314873,,11.334800727845408,12.288313861549232,15.045116982172393,,16.36224338373678,16.955086185006042,3.520779970466797,,3.5435812832044977,3.9824636527592383,16.376463356895172,,15.654154246864524,18.044985876069752,3.3038899584291883,,3.5979936681222715,3.9009198149951314,2014,9,87.2403,2815000000.0,245581444500.0,3688000000.0,18760000000.0,260653444500.0,,,,,,,90.9873,2771000000.0,252125808300.0,5687000000.0,19861000000.0,266299808300.0,102.4615,2737000000.0,280437125500.0,9166000000.0,27126000000.0,298397125500.0
United States,2014-09-08,Food,"Annie's, Inc.",820.0,Add-on Acquisition,"General Mills, Inc. , Number 1 General Mills Boulevard, Minneapolis, Minnesota, 55426, United States, (763) 764-7600, www.generalmills.com",GIS,56.1,60.0,0.8101032448377581,0.7536860186908243,0.7851317127644725,0.7618743903354093,2.541851568477429,3.369283727259992,3.403938988276338,4.03999630305691,7.945590994371482,8.32885686210285,8.07301401869159,5.358775238517861,0.14824120603015076,0.09993590579854003,0.14511776177164906,0.14541159297814313,0.3326930320150659,0.33304954878256426,0.3141953736062573,0.28846915863162065,10.010075825429057,14.47472837229884,13.395685896864318,12.960332689792613,16.073587500000002,25.70676197494473,22.685274655355247,20.21714171945701,4.486338729915838,6.283280645225849,7.810227820372398,7.742764943737148,15.615565166444744,17.152353802447553,18.922789915966387,19.360938525537325,1.6369750753768844,1.7807790224783469,2.324805453085473,2.1453483655360506,2014,9,42.8629,684000000.0,29318223600.000004,867000000.0,7536000000.0,35987223600.0,45.9001,684000000.0,31395668400.0,334200000.0,8191100000.0,39252568400.0,56.2953,684000000.0,38505985200.0,763700000.0,7327500000.0,45069785200.0,48.9911,684000000.0,33509912400.000004,766100000.0,8877000000.0,41620812400.0
United States,2014-09-29,Life Science,"Lumara Health, Inc.",675.0,Add-on Acquisition,"AMAG Pharmaceuticals, Inc., 1100 Winter Street, Waltham, Massachusetts, 02451, United States, (617) 498-3300, www.amagpharma.com",AMAG,56.1,60.0,1.6459804910864446,2.4669467023962985,2.2966149637077833,1.7350981931311618,2.019728102653967,1.656125303562081,1.6524563110224968,1.40477118459615,,,,,-0.13942307692307693,0.0952576767493234,0.0352935463956142,-0.7673069514229409,8.831680313689311,0.1773165344844895,0.7558962264150944,0.4491662876866093,335.7323692094953,9.584700674484273,8.227514360714796,-7.362692065620425,8.20731388559606,24.67757649714756,-325.0628272251309,-2.5318035115546014,2.4234927264307444,0.867679412698549,0.8638061877868853,0.6382916542232525,98.93429928108637,8.53979307869344,3.3524019571194787,12.064823717948716,8.961705283637766,1.9339055551836584,1.866254939454828,1.0174217226167832,2014,9,44.19,25225000.0,1114692750.0,119296000.0,461346000.0,1456742750.0,22.91,35308000.0,808906280.0,228705000.0,974418000.0,1554619280.0,23.5,34346000.0,807131000.0,274305000.0,965355000.0,1498181000.0,14.45,34907000.0,504406150.0,162855000.0,734683000.0,1076234150.0
United States,2014-09-29,Real Estate,Holiday Acquisition - 21 independent living facilities,550.0,Divestiture,"Sabra Health Care REIT, Inc., 18500 Von Karman Avenue, Suite 550, Irvine, California, 92612, United States, (888) 393-8248, www.sabrahealth.com",SBRA,56.1,60.0,12.67285601888277,11.84028764709226,5.317742627210575,8.020083298381827,1.1923872397984427,1.3592131110204313,1.2311362835204525,1.0472560793543009,,,,,0.2556098039429375,0.33233555496014466,0.26947406400896645,0.3920058573094341,0.0,0.0,0.0,0.004093927655078734,12.58226497867843,10.589206936091278,9.863286595257852,12.727652055147125,19.80849304639632,9.414757246138542,16.827443950126646,9.280728996581704,0.987452955637426,0.7095040826628202,1.164430608738605,0.4281946816892415,10.898535986903687,6.173806303726642,6.691027170228982,11.011714342070329,5.067886340927866,3.1300410157562464,4.539145617094263,3.6236178269914485,2014,9,20.0651,46351544.0,930048365.5144,61793000.0,1091294000.0,1959549365.5144,12.0134,62235014.0,747654117.1876,7434000.0,1397116000.0,2137336117.1876001,18.1141,65284251.0,1182565451.0391,25663000.0,1210671000.0,2367573451.0390997,13.9168,105621242.0,1469909700.6656,518632000.0,3394490000.0,4345767700.6656
United States,2014-09-24,Life Science,"Civitas Therapeutics, Inc.",525.0,Add-on Acquisition,"Acorda Therapeutics, Inc., 420 Saw Mill River Road, Ardsley, New York, 10502, United States, (914) 347-4300, www.acorda.com",ACOR,56.1,60.0,3.4158747366304434,4.9818637407276585,1.843510185867573,3.0681994998610724,0.9714116482031632,0.8428655528377762,1.0209466570111003,1.3038441345649026,,,,,0.06976437182425027,0.039315146348394434,-0.08134703358923481,-0.4281668641326428,0.3690599450176729,0.4290877174867056,0.15768430017980506,0.16565496158961432,39.73431286869128,33.987435059073675,-331.86339004410837,-5.574162249593392,96.75093368039838,140.61390848254658,-25.624715465942568,-5.447165997340604,3.1647694144431786,2.578514323618424,1.3355340396349955,2.3398153223061344,25.569899950648303,49.49573770491804,39.312049634389545,14.7012270420493,4.258699063465178,3.1561494742824667,1.707226121581752,2.0681632434509005,2014,9,41.55,41150000.0,1709782500.0,182170000.0,291027000.0,1818639500.0,36.82,42230000.0,1554908600.0,153204000.0,292671000.0,1694375600.0,19.6,45259000.0,887076400.0000001,158537000.0,324795000.0,1053334400.0000001,26.45,45999000.0,1216673550.0,307068000.0,334475000.0,1244080550.0
United States,2014-09-19,Life Science,Applied Medical - Angioscope,420.0,Divestiture,"LeMaitre Vascular, Inc., 63 Second Avenue, Burlington, Massachusetts, 01803 , United States, (781) 221-2266, www.lemaitre.com",LMAT,56.1,60.0,4.86,5.611882716049383,5.631272657889715,6.089241034195162,0.19501466275659826,0.1646037697087977,0.1648457142857143,0.15079712125353012,4.925826630920465,20.60900900900901,35.2,-10.218051831992849,0.08860759493670886,0.14580355319583418,0.18218528115220245,0.2092458385795156,0.3817460317460317,0.32090336134453784,0.3479867011451792,0.1861555955652421,10.930618726669431,14.926492117591147,19.14187066055323,25.110472091176238,31.82433,31.877198040732146,38.167772143531636,37.9244284915876,1.8198663782991205,3.1752773663396843,4.619390937142857,5.934480351644348,28.710360166551013,27.033592304328817,28.76230747883014,39.59807356391709,1.74563835443038,3.1563112926281387,4.533843781898128,6.4582857445943676,2014,9,7.4705,16614000.0,124114887.0,18700000.0,0.0,105414887.0,13.9216,17764000.0,247303302.4,27451000.0,0.0,219852302.4,21.8662,18485000.0,404196707.0,24288000.0,0.0,379908707.0,34.3562,18961000.0,651427908.2,19096000.0,0.0,632331908.2
United Kingdom,2014-09-26,Healthcare Services,Cygnet Health Care Ltd.,335.0,Add-on Acquisition,"Universal Health Services, Inc., Universal Corporate Center 367 South Gulph Road PO Box 61558, King of Prussia, Pennsylvania, 19406, United States, (610) 768-3300, www.uhsinc.com",UHS,56.1,60.0,1.3654896278153947,1.5615182032813344,1.276305951313713,0.9729269050244748,1.4021875583854801,1.2626453444250778,1.2760426363600266,1.1568890276688273,-2.762534902512981,-3.143898125012876,-2.65420594222538,-2.157872276790762,0.11330372081323198,0.12671058869009186,0.11840396632880106,0.10903205757231242,0.3492336503285585,0.3448840693916839,0.3538584071714815,0.3204353445655497,9.650552667612573,9.09151596297808,9.046799741359026,8.858833121723624,18.580287417595898,16.352734907605566,15.603732298418727,15.579147583284929,2.7121991809233856,2.618686677082356,2.4177520614485952,2.3489741614810584,16.051995730887562,16.1530435569998,13.831164471724875,19.641795049678308,1.2349202935025194,1.2305583323449198,1.1222574570892905,1.125878141968988,2014,9,102.529999,98826000.0,10132629681.174,32069000.0,3210215000.0,13310775681.174,112.639999,98797000.0,11128493981.203001,61228000.0,3368634000.0,14435899981.203001,112.75,97208000.0,10960202000.0,33747000.0,4030230000.0,14956685000.0,122.529999,95652000.0,11720239464.348,74423000.0,3494390000.0,15140206464.348
United Kingdom,2014-09-09,Financial Services,"Kensington Mortgage Co., Ltd.",277.09,Divestiture,"TPG Global (PE), 301 Commerce St., Suite 3300, Fort Worth, Texas, 76102, United States, (817)871-4000, www.tpg.com\nThe Blackstone Group Inc. (PE), 345 Park Avenue, New York, New York, 10154-0191, United States, (212)583-5000, www.blackstone.com",BX,56.1,60.0,0.12710584670921166,0.2416752428240123,0.23564145273954,0.22209326090796,2.353905454283811,1.6713614559216357,2.178254529222995,3.1508748713712533,0.71387273139012,0.6972001097117914,-0.2710708853925922,-0.8688913451149389,0.6108634835432456,0.4323619364785222,0.5427056519981828,0.696487922735552,0.07303561870065814,0.10491704633370584,0.055567356980029466,0.1805024943522153,,,,,14.346122663189005,23.477452725147902,19.386108713890508,16.34643344859243,3.219808565984828,2.6578311248051767,3.118184758631812,3.62290047660154,13.991786983796574,7.128097444058421,-35.777470004688226,-9.721786863621539,3.4832043385688056,3.970190685542501,4.59013197791457,4.067312664518304,2014,9,37.34,608803111.0,22732708164.74,1412472000.0,0.0,21320236164.74,26.27,634337179.0,16664037692.33,1837324000.0,0.0,14826713692.33,31.02,649475264.0,20146722689.28,1837253000.0,0.0,18309469689.28,36.130001,665453198.0,24042824709.1932,1992497000.0,0.0,22050327709.1932
United States,2014-09-02,Energy Services and Equipment,Weatherford - Pipeline & Specialty Services Business (P&SS),250.0,Divestiture,"Baker Hughes Company, 17021 Aldine Westfield Road, Houston, Texas, 77073, United States, (713) 439-8600, www.bakerhughes.com",BKR,56.1,60.0,2.5975846452447704,3.33981981981982,3.978732638888889,2.079240193323592,0.5477583892617449,0.4774818996195852,0.5039506953223767,1.2153783397919642,-1.953042328042328,-2.688622754491018,-108.43589743589745,1.5666666666666669,0.1070017514561525,-0.16598907381527125,-0.20729600650340413,-0.009907874152616026,0.3410734678340312,0.2445464982778416,-0.3411764705882353,-0.4152046783625731,4.2360609006433165,-12.382005735430155,-14.414979506641364,6.325641666666668,9.078387201861547,-6.00861626842908,-6.164860628195764,346.88293888888893,0.8378924885906041,0.7251778255000614,1.3337064159292036,0.8489894486368891,13.430075387263338,14.222561010830324,4.3313801385681305,-8.529908333333333,0.6356461081015029,0.7507907635624445,1.7152106899705315,0.7235521061475172,2014,9,35.5484,439000000.0,15605747600.0,1740000000.0,3913000000.0,17778747600.0,26.9839,438000000.0,11818948200.0,2324000000.0,3890000000.0,13384948200.0,38.8926,434000000.0,16879388400.0,4572000000.0,2886000000.0,15193388400.0,29.2454,427000000.0,12487785800.0,7023000000.0,6225000000.0,11689785800.0
Canada,2014-09-02,Oil/Gas Exploration,Ravenwood Energy Corp.,195.0,Add-on Acquisition,"Petrus Resources Ltd., 2400, 240 – 4th Avenue S.W., Calgary, Alberta, T2P 4H4, Canada, 403-984-4014, www.petrusresources.com",PRQ.TO,56.1,60.0,,,0.18548780138184112,0.5163864832739005,,,0.7509660884065411,1.344919324876599,,,,,,,-1.0332073725611166,-1.228466693901887,,,0.0,0.0,,,9.872317199782467,4.44044011068652,,,-1.8835964650385144,-0.6319195405398118,,,0.5021604562404735,0.4664561329016506,,,10.00859522487507,-1.9217186902093697,,,1.9461457546078509,0.7762921087789421,2014,9,,,,,,,,,,,,,2.84,44429000.0,126178360.0,280000.0,73789000.0,199687360.0,1.44,48825000.0,70308000.0,24000.0,131907000.0,202191000.0
United States,2014-09-11,Leisure,Park City Mountain Resort,182.5,Divestiture,"Vail Resorts, Inc., 390 Interlocken Crescent, Broomfield, Colorado, 80021, United States, (303) 404-1800, www.vailresorts.com",MTN,56.1,60.0,0.8483680129300506,0.7228023790471269,0.6374671507914413,0.7163427104474847,1.6313095196036271,1.8567902345805525,1.8221602213735224,1.4713745802453737,-3.355138911631461,-6.2768200421679285,-79.00074046649391,253.41874653355518,0.03512703981840296,0.10666864772659088,0.15151509474260064,0.18270014230150933,0.3600018152114721,0.23249491053251906,0.3839971313046381,0.33500167886835663,11.672129133394975,12.466844558504764,12.96879546473572,15.762174467130626,86.8670217922607,30.46829241856493,34.843093881966425,38.5845720702151,3.013729844318585,4.034719062093223,5.9664425654629865,5.170777060393748,19.391243026345702,19.448415963198645,16.433013719234705,25.99860920981049,1.9717107826430724,2.497534457727705,3.258563855051502,4.259658519948951,2014,9,68.8486,35931000.0,2473799046.6000004,44406000.0,625600000.0,3054993046.6000004,96.2071,36342000.0,3496358428.2,35459000.0,806676000.0,4267575428.2,143.8387,36276000.0,5217892681.2,67897000.0,686909000.0,5836904681.2,206.9781,39251000.0,8124097403.1,117389000.0,1234024000.0,9240732403.1
United States,2014-09-15,Media,SJL Holdings - WJRT-TV and WTVG-TV,128.0,Divestiture,"Gray Television, Inc., 4370 Peachtree Road, NE, Atlanta, Georgia, 30319, United States, (404) 504-9828, www.gray.tv",GTN-A,56.1,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,9,,,,,,,,,,,,,,,,,,,,,,,,
United States,2014-09-16,Internet Software and Services,"GrabCAD, Ltd.",100.0,Add-on Acquisition,"Stratasys Ltd., 7665 Commerce Way, Eden Prairie, Minnesota, 55344, United States, (952) 937-3000, www.stratasys.com",SSYS,56.1,60.0,3.1793140330292218,3.167269737794322,3.359672196876272,3.765598878117786,0.14535813210999024,0.1897623963291823,0.20253339519503605,0.218318042543422,,,,,-0.2062551907738536,-1.9882772146351624,-0.12842289035151638,-0.044101848997998086,0.2278209387401595,0.0074575580399629735,0.10938060885373846,-0.3145949246844891,31.108485335440808,1.0407244135762024,174.90122171945703,21.556381084696927,-33.29434190252889,-0.6117621041221852,-13.201263937631929,-28.320037517820964,1.5710674261193232,0.7075019897056919,0.8974540153028481,0.9997999275931796,-79.89089997588813,-7.718249568633209,68.66417890340833,29.750214666701698,5.300435405110321,1.2082695996379285,1.5159138563300607,1.6940870665896626,2014,9,79.49,50019000.0,3976010309.9999995,442141000.0,8765000.0,3542634309.9999995,16.3,51592000.0,840949600.0,257592000.0,12275000.0,595632600.0,19.48,52330000.0,1019388400.0,280328000.0,34003000.0,773063400.0,21.38,52959000.0,1132263420.0,328761000.0,34351000.0,837853420.0
United States,2014-09-20,Medical Products,"LipoScience, Inc.",63.0,Add-on Acquisition,"Laboratory Corporation of America Holdings, 358 South Main Street, Burlington, North Carolina, 27215, United States, (336) 229-1127, www.labcorp.com",LH,56.1,60.0,1.7337908429785929,1.541428991473096,1.3562595753994309,1.250766344878071,1.5888317674171246,1.8522577905401307,1.5876348577863344,1.4504342969680046,,,,,0.13650276132809902,0.08363958940565201,0.11238472087010228,0.1045304617772604,0.3827687058250061,0.4050964187327824,0.34677719821162445,-0.1290951276102088,10.183590612556127,11.349911226440867,10.390895472703065,13.185332650972367,19.39943661971831,25.82817641681901,19.415214948019106,15.026593594654065,3.5160404183655385,2.2855776425148124,2.5100348723164663,2.710003233344601,18.519126050420173,15.555202312138727,15.050914833369633,15.590710239282995,1.6496426907977908,1.302105966521123,1.4466549424782005,1.7888177143965849,2014,9,114.78,86400000.0,9916992000.0,580000000.0,2682700000.0,12019692000.0,112.35,100600000.0,11302410000.0,716400000.0,6034800000.0,16620810000.0,132.5,104300000.0,13819750000.0,433600000.0,5342400000.0,18728550000.0,177.47,103900000.0,18439133000.0,316600000.0,6353400000.0,24475933000.0
United States,2014-09-30,Medical Products,Xopenex Inhalation Solution,45.0,Divestiture,"Akorn, Inc., 1925 West Field Court, Suite 300, Lake Forest, Illinois, 60045, United States, (847) 279-6100, www.akorn.com",AKRX,56.1,60.0,3.156436024235353,3.0605248599681905,3.906530716869357,4.267667705112544,4.3153741015472615,2.286132584685431,1.4093732299458974,1.297169907788919,,,,,0.04565731252071893,0.2356731866373762,0.2429168647697125,-0.07038624568245458,0.9189487806802936,0.3504453901686797,0.3208883155178769,0.5852900435825534,59.914787991983474,12.273791462955996,8.100214299830487,172.10031183830606,336.0888101411697,21.675051260626798,12.488400047763006,-163.87900610997966,13.096169988240476,5.2585882087955405,2.808771033125647,4.8400045714560695,2853.979840978593,12.293390527269926,26.205556707136516,26.42289722388237,8.406943255358096,3.3180733060190284,2.060182398063112,4.783608011461931,2014,9,42.58,109588000.0,4666257040.0,70679000.0,1114481000.0,5710059040.0,25.99,125762000.0,3268554380.0,346266000.0,994033000.0,3916321380.0,18.29,125801000.0,2300900290.0,200772000.0,809979000.0,2910107290.0,32.24,124790000.0,4023229600.0000005,368119000.0,815195000.0,4470305600.0
United States,2014-09-02,Medical Products,"Altimate Medical, Inc.",23.0,Divestiture,"RockWood Equity Partners (PE), 3201 Enterprise Parkway, Suite 370, Beechwood, Ohio, 44122, United States, (216)378-1790, www.rockwoodequity.com",SCCB,56.1,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,9,,,,,,,,,,,,,,,,,,,,,,,,
United States,2014-09-04,Internet Software and Services,"BBA, Inc. (dba Meldium)",15.0,Add-on Acquisition,"LogMeIn, Inc., 320 Summer Street, Boston, Massachusetts, 02210, United States, (781) 638-9050, www.logmeininc.com",LOGM,56.1,60.0,1.6706220289561462,1.341109938853532,1.102635128275782,0.8957747491173061,0.8283576079703643,1.1928531213458382,1.260361214791246,0.21947656271483665,,,9.332288718156086,-22.46994030699261,0.04232370379714898,0.06449926362297496,0.009545687182355952,-0.01210059548225576,0.1531828826910794,0.16896906039502227,0.17768079800498754,9.30950989396343,52.3424885250556,38.02920850581943,101.95389799356717,29.777556322122685,151.74277938403515,87.38092721527683,1051.3206974981047,65.59369743677341,6.94366104093325,6.121386925619914,14.14154887923474,2.0634058066067986,18.816170872757315,18.389203457846655,36.13953427763517,26.12737556832736,5.438527500946133,4.683694913107512,8.25244890914934,6.595447450256923,2014,9,47.55,25386200.0,1207113810.0,100960000.0,0.0,1106153810.0,52.24,24350910.0,1272091538.4,123143000.0,60000000.0,1208948538.4,106.0,26164000.0,2773384000.0,140756000.0,30000000.0,2662628000.0,126.85,51463000.0,6528081550.0,252402000.0,0.0,6275679550.0
China,2014-09-30,Life Science,Agreen Biotech Co. Ltd.,3.3,Add-on Acquisition,"Cellular Biomedicine Group, Inc., 1345 Avenue of Americas 15th Floor, New York, New York, 10105, United States, (347) 905-5663, www.cellbiomedgroup.com",CBMG,56.1,60.0,3.9485263921741223,5.529271274356573,17.21297137607041,6.671963191635967,0.1156655550729004,0.06676351284082438,0.041498693491666926,0.06735776360015963,,,,,-21.89220857689098,-8.053060102026683,-44.91628525472585,-75.6727243577373,0.0,0.0361116857671086,-0.00014511980325824982,-9.612419402805884e-05,-15.687563308548205,-7.750018008944497,-7.826956064554335,-10.761280113331091,-9.466348208688412,-8.140687682633867,-5.985548405906104,-11.227591967300516,3.7411307507687632,3.4146024228309084,2.5623382685458522,4.994453469642857,-14.209920838952286,-8.851466348981576,-9.077001831392932,-9.942062629879672,259.55709768470365,63.19005724781804,268.8876148615292,849.7041414180402,2014,9,16.98,8627094.0,146488056.12,14770584.0,0.0,131717472.12,13.8,11472306.0,158317822.8,14884597.0,0.0,143433225.8,12.5,13507408.0,168842600.0,39252432.0,0.0,129590168.0,19.95,14345604.0,286194799.8,21568422.0,0.0,264626377.8
Germany,2014-10-02,Communications,E-Plus Group GmbH,9691.34,Add-on Acquisition,"Koninklijke KPN N.V., Wilhelminakade 123, Rotterdam, 3072 AP, Netherlands, 31 70 343 4343, www.kpn.com",KPN.AS,57.9,58.5,0.9,1.2711267605633805,0.8120243531202436,1.6370882040382573,3.0452656899190904,2.55841027699719,3.0921966120522075,3.029184038117928,-1.1269035532994924,-2.7416563658838062,-2.6188524590163933,-3.1100478468899517,0.03575446930866358,0.08635455324007993,0.06851933539185412,0.09881483761736186,0.16433566433566432,0.13388429752066114,0.20600858369098712,0.24454828660436134,6.735102339948008,8.880524687306217,7.152562928226504,8.339327280314311,-19.581555603260867,23.76277011774295,14.288735846759144,24.9326984757764,2.5606320250929366,3.043084571481333,3.1466169193224105,3.5862100547349613,144.56506482407408,16.58714150450766,16.23347783163324,14.86727575777778,1.4639042693774222,2.1639519462061094,1.6660737430495518,1.8535467698630141,2014,10,2.75,4258098273.0,11709770250.75,1976000000.0,9697000000.0,19430770250.75,3.56,4258608802.0,15160647335.12,1446000000.0,9428000000.0,23142647335.120003,2.66,4259762228.0,11330967526.480001,1179000000.0,8037000000.0,18188967526.480003,2.85,4225436268.0,12042493363.800001,856000000.0,8978000000.0,20164493363.800003
United States,2014-10-13,Energy Services and Equipment,Atlas Pipeline Partners LP,7700.0,Merger,"Targa Resources Corp., 811 Louisiana Street Suite 2100, Houston, Texas, 77002, United States, (713) 584-1000, www.targaresources.com",TRGP,57.9,58.5,1.0671019223793978,1.051548748428392,0.8622816032887975,0.7855375479401212,37.006478209658425,8.039961680580266,1.3662903996764348,1.256398193451261,-1.1734442390634627,-1.6212785960513945,220.36842105263162,-2.0680167290336784,0.05698369407532061,-0.01679031628270207,-0.03881391143194488,-0.03322783015122123,0.1384928716904277,-0.3542039355992844,0.3873700423565653,1.3557528166609765,9.930563965681602,8.487276937124967,23.229679983693444,26.357954385237413,23.501278592375368,14.491363636363635,-36.28126534970635,149.45261851851853,14.158897526501768,0.5781076365129327,1.249307092694047,1.2655942478986326,-6010.451999999999,3.884351724137931,24.68391209589539,-22.54313240223464,0.27902057680032505,0.12688050040549065,1.0156303337368664,0.9155454287626632,2014,10,57.2424,42000000.0,2404180800.0,81000000.0,2885400000.0,5208580800.0,15.9405,53000000.0,844846500.0,140200000.0,5801700000.0,6506346500.0,44.1265,154000000.0,6795481000.0,73500000.0,4674500000.0,11396481000.0,39.1769,206000000.0,8070441400.000001,137200000.0,4779200000.0,12712441400.0
United States,2014-10-17,Construction,URS Corp.,6000.0,Add-on Acquisition,"AECOM, 1999 Avenue of the Stars, Suite 2600, Los Angeles, California, 90067, United States, (213) 593-8100, www.aecom.com",0H9N.L,57.9,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,10,,,,,,,,,,,,,,,,,,,,,,,,
United States,2014-10-09,Test/Measurement Equipment,"Measurement Specialties, Inc.",1700.0,Add-on Acquisition,"TE Connectivity Ltd., Rheinstrasse 20, Schaffhausen, 8200, Switzerland, +41 52 633 66 77, www.te.com",TEL,57.9,58.5,1.907941325240263,2.2055944055944057,1.557403783431181,1.5404211073563816,1.2373709337182193,1.1480438184663535,1.075191514437242,0.9898471951594708,-9.056521739130435,-19.693877551020407,-20.71276595744681,-17.451127819548873,0.1434732604945371,0.12875010218262078,0.0899400986610289,0.14115716044316784,0.10370741482965933,0.213968253968254,-0.7629774730656219,0.1482558139534884,7.8528475511695905,6.7311921630094025,12.637971622326553,12.108070921985815,11.6010055586749,9.736674917355373,10.520155102040816,17.83809982174688,2.2939259353835904,2.4582945539906103,2.4908652445492048,3.0788146856732643,14.653468723404256,17.716355864661654,15.725440178571427,18.283509135200973,1.4851488571017826,1.9261631079865935,1.861785729386892,2.4638097661058684,2014,10,49.5477,417000000.0,20661390900.0,2457000000.0,3281000000.0,21485390900.0,57.3303,411000000.0,23562753300.0,3329000000.0,3386000000.0,23619753300.0,57.2764,369000000.0,21134991600.0,647000000.0,3739000000.0,24226991600.0,83.859,358000000.0,30021521999.999996,1218000000.0,3634000000.0,32437521999.999996
Egypt,2014-10-18,Construction,Suez Canal - Project,1500.0,Divestiture,"Royal Boskalis Westminster N.V., Rosmolenweg 20, Papendrecht, 3356 LK, Netherlands, +31 78 696 9000, www.boskalis.com\nVan Oord NV, Schaardijk 211, Rotterdam, 3063 NH, Netherlands, 31 88 826 0000, www.vanoord.com\nNational Marine Dredging Co., PO Box 3649, Abu Dhabi,, United Arab Emirates, +971 2 513 0000, www.nmdc.com\nJan De Nul N.V., Tragel 60, Hofstade-Aalst,, 9308, Belgium, +32 5 373 17 11",BOKA.AS,57.9,58.5,0.867598391816864,1.0806123194726065,0.8962963578270391,0.8279370391343123,0.8733718345258804,0.7763053356031115,0.7820140056318571,0.5915321452176657,-3.7221605801153235,-3.7001050328227567,-3.788291672775253,0.00961350272105068,0.1946361854287237,0.163866794925327,-0.2038996643718855,0.07364351864727313,0.20143545249687286,0.16469861501896485,-0.06112695744158371,0.12594120381129445,5.5502293408382055,5.347001269752203,3.049448992814219,10.37941898178038,9.75499866634033,10.24083317748729,-7.839232178383268,27.828013845908462,1.5174092299814368,1.2136267100807063,1.4158812587190777,1.385160203543705,8.161055297628696,7.916569138690437,17.780609058143323,-11.161395730777944,1.5102454826694216,1.3911526418167053,1.7021014910762362,1.7915644607041317,2014,10,39.33,121606364.0,4782778296.12,395952000.0,861021000.0,5247847296.12,36.3,124181528.0,4507789466.4,793720000.0,1012423000.0,4726492466.4,34.47,128204536.0,4419210355.92,965331000.0,434223000.0,3888102355.92,31.94,131097477.0,4187253415.38,191948000.0,277891000.0,4273196415.38
